ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,CONCISE_TITLE
3509,9432,Hypnotherapy,Hypnotherapy,Hypnosis
3510,9433,Behavior therapy,Behavior therapy,Therapy
3511,9434,Ind therap psychsex dysf,Individual therapy for psychosexual dysfunction,Psychosexual Therapy
3512,9435,Crisis intervention,Crisis intervention,Crisis Intervention
3513,8682,Facial rhytidectomy,Facial rhytidectomy,Facelift
3514,8683,Size reduct plastic op,Size reduction plastic operation,Plastic Surgery
3515,8684,Relaxation of scar,Relaxation of scar or web contracture of skin,Scar Relaxation
3516,8685,Syndactyly correction,Correction of syndactyly,Syndactyly Correction
3517,8686,Onychoplasty,Onychoplasty,Nail Surgery
3518,8687,Fat grft skin/subq tiss,Fat graft of skin and subcutaneous tissue,Fat Grafting
3519,8689,Skin repair & plasty NEC,Other repair and reconstruction of skin and subcutaneous tissue,Skin and Subcutaneous Tissue Repair and Reconstruction
3520,8690,Ext fat for grft/banking,Extraction of fat for graft or banking,Fat Grafting
3521,8691,Skin excision for graft,Excision of skin for graft,Skin Graft Excision
3522,8692,Epilation of skin,Electrolysis and other epilation of skin,Skin Epilation
3523,8693,Insert tissue expander,Insertion of tissue expander,Tissue Expander Insertion
3524,8694,Ins/repl single pul gen,"Insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable",Neurostimulator Pulse Generator Insertion or Replacement
3525,8695,Ins/re pls gn no rechrg,"Insertion or replacement of multiple array neurostimulator pulse generator, not specified as rechargeable",Neurostimulator Pulse Generator Insertion or Replacement
3526,8696,Insert/repl oth neurost,Insertion or replacement of other neurostimulator pulse generator,Neurostimulator Pulse Generator Insertion or Replacement
3527,8697,"Ins/rep 1 pul gen,rechrg",Insertion or replacement of single array rechargeable neurostimulator pulse generator,Neurostimulator Pulse Generator Insertion or Replacement
3528,8698,"Ins/rep mul pul gn,rechg",Insertion or replacement of multiple array (two or more) rechargeable neurostimulator pulse generator,Neurostimulator Pulse Generator Insertion or Replacement
3529,8699,Skin & subq op NEC,Other operations on skin and subcutaneous tissue,Skin and Subcutaneous Tissue Surgery
3530,8701,Pneumoencephalogram,Pneumoencephalogram,PNE
3531,8702,Brain/skull contrst xray,Other contrast radiogram of brain and skull,Brain and Skull Contrast Radiogram
3532,8703,C.A.T. scan of head,Computerized axial tomography of head,CAT Scan Head
3533,8704,Head tomography NEC,Other tomography of head,Tomography of Head
3534,8705,Contrast dacryocystogram,Contrast dacryocystogram,Dacryocystography
3535,8706,Nasophary contrast x-ray,Contrast radiogram of nasopharynx,Nasopharynx Contrast Radiogram
3536,8707,Contrast laryngogram,Contrast laryngogram,Laryngogram
3537,8708,Cervical lymphangiogram,Cervical lymphangiogram,Lymphangiogram
3538,8709,Head soft tiss x-ray NEC,"Other soft tissue x-ray of face, head, and neck","Face, Head, and Neck Soft Tissue X-ray"
3539,8711,Full-mouth x-ray,Full-mouth x-ray of teeth,Dental X-ray
3540,8712,Dental x-ray NEC,Other dental x-ray,Dental X-ray
3541,8713,Tm contrast arthrogram,Temporomandibular contrast arthrogram,TMJ Arthrogram
3542,8714,Contrast x-ray of orbit,Contrast radiogram of orbit,Orbit Contrast Radiogram
3543,8715,Contrast x-ray of sinus,Contrast radiogram of sinus,Sinus Contrast Radiogram
3544,8716,Facial bone x-ray NEC,Other x-ray of facial bones,Facial X-ray
3545,8717,Skull x-ray NEC,Other x-ray of skull,Skull X-ray
3546,8721,Contrast myelogram,Contrast myelogram,Myelogram
3547,8722,Cervical spine x-ray NEC,Other x-ray of cervical spine,Cervical Spine X-ray
3548,8723,Thoracic spine x-ray NEC,Other x-ray of thoracic spine,Thoracic Spine X-ray
3549,8724,Lumbosac spine x-ray NEC,Other x-ray of lumbosacral spine,Lumbosacral Spine X-ray
3550,8729,Spinal x-ray NEC,Other x-ray of spine,Spine X-ray
3551,8731,Endotracheal bronchogram,Endotracheal bronchogram,Bronchogram
3552,8732,Contrast bronchogram NEC,Other contrast bronchogram,Contrast Bronchogram
3553,9436,Play psychotherapy,Play psychotherapy,Play Therapy
3554,9437,Explor verbal psychother,Exploratory verbal psychotherapy,Verbal Psychotherapy
3555,9438,Suppor verbal psychother,Supportive verbal psychotherapy,Verbal Psychotherapy
3556,9439,Individ psychotherap NEC,Other individual psychotherapy,Individual Psychotherapy
3557,9441,Grp therap psychsex dysf,Group therapy for psychosexual dysfunction,Psychosexual Therapy Group
3558,9442,Family therapy,Family therapy,Family Therapy
3559,9443,Psychodrama,Psychodrama,Drama Therapy
3560,9444,Other group therapy,Other group therapy,Group Therapy
3561,9445,Drug addict counselling,Drug addiction counseling,Substance Abuse Counseling
3562,8733,Mediastinal pneumogram,Mediastinal pneumogram,Mediastinal Pneumogram
3563,8734,Intrathor lymphangiogram,Intrathoracic lymphangiogram,Thoracic Lymphangiogram
3564,8735,Contr mammary ductogram,Contrast radiogram of mammary ducts,Mammography
3565,8736,Breast xerography,Xerography of breast,Mammography
3566,8737,Mammography NEC,Other mammography,Mammography
3567,8738,Chest wall sinogram,Sinogram of chest wall,Chest X-ray
3568,8739,Thorax sft tiss xray NEC,Other soft tissue x-ray of chest wall,Chest Wall Soft Tissue X-ray
3569,8741,C.A.T. scan of thorax,Computerized axial tomography of thorax,CAT Scan of Thorax
3570,8742,Thoracic tomography NEC,Other tomography of thorax,Thoracic Tomography
3571,8743,Rib/sternum/clavic x-ray,"X-ray of ribs, sternum, and clavicle",Chest X-ray
3572,8744,Routine chest x-ray,"Routine chest x-ray, so described",Chest X-ray
3573,8749,Chest x-ray NEC,Other chest x-ray,Chest X-ray
3574,8751,Perc hepat Cholangiogram,Percutaneous hepatic cholangiogram,Hepatic Cholangiogram
3575,8752,Intraven cholangiogram,Intravenous cholangiogram,Cholangiogram
3576,8753,Intraoper cholangiogram,Intraoperative cholangiogram,Cholangiogram
3577,8754,Cholangiogram NEC,Other cholangiogram,Cholangiogram
3578,8759,Biliary tract x-ray NEC,Other biliary tract x-ray,Biliary X-ray
3579,8761,Barium swallow,Barium swallow,Barium Swallow
3580,8762,Upper GI series,Upper GI series,Upper GI Study
3581,8763,Small bowel series,Small bowel series,Small Bowel Series
3582,8764,Lower GI series,Lower GI series,Lower GI Study
3583,8765,Intestinal x-ray NEC,Other x-ray of intestine,Intestine X-ray
3584,8766,Contrast pancreatogram,Contrast pancreatogram,Pancreatogram
3585,8769,Digestive tract xray NEC,Other digestive tract x-ray,Digestive Tract X-ray
3586,8771,C.A.T. scan of kidney,Computerized axial tomography of kidney,Kidney CT Scan
3587,8772,Nephrotomogram NEC,Other nephrotomogram,Nephrotomogram
3588,9446,Alcoholism counselling,Alcoholism counseling,Alcohol Counseling
3589,9449,Other counselling,Other counseling,Counseling
3590,9451,Referral for psychother,Referral for psychotherapy,Psychotherapy Referral
3591,9452,Referral psych aftercare,Referral for psychiatric aftercare,Psychiatric Aftercare Referral
3592,9453,Referral alcohol rehab,Referral for alcoholism rehabilitation,Alcoholism Rehabilitation Referral
3593,9454,Referral for drug rehab,Referral for drug addiction rehabilitation,Drug Addiction Rehabilitation Referral
3594,9455,Referral vocation rehab,Referral for vocational rehabilitation,Vocational Rehabilitation Referral
3595,9459,Referral psych rehab NEC,Referral for other psychologic rehabilitation,Psychologic Rehabilitation Referral
3596,9012,Culture-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture",Endocrine Gland Culture
3597,9013,C & s-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture and sensitivity",Endocrine Gland Culture and Sensitivity
3598,9014,Parasitology-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, parasitology",Endocrine Gland Parasitology
3599,9015,Toxicology-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, toxicology",Endocrine Gland Toxicology
3600,9016,Cell block/pap-endocrine,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, cell block and Papanicolaou smear",Endocrine Gland Cell Block and Papanicolaou Smear
3601,9019,Micro exam-endocrine NEC,"Microscopic examination of specimen from endocrine gland, not elsewhere classified, other microscopic examination",Other Endocrine Gland Microscopy
3602,9021,Bact smear-eye,"Microscopic examination of specimen from eye, bacterial smear",Ophthalmic Microscopy
3603,9022,Culture-eye,"Microscopic examination of specimen from eye, culture",Ophthalmic Culture
3604,9601,Insert nasopharyn airway,Insertion of nasopharyngeal airway,Nasopharyngeal Airway Insertion
3605,9602,Insert oropharyn airway,Insertion of oropharyngeal airway,Oral Airway Insertion
3606,9603,Insert esoph obtu airway,Insertion of esophageal obturator airway,Esophageal Obturator Airway Insertion
3607,9604,Insert endotracheal tube,Insertion of endotracheal tube,ETT Insertion
3608,9605,Resp tract intubat NEC,Other intubation of respiratory tract,Intubation
3609,9606,Insert sengstaken tube,Insertion of Sengstaken tube,Sengstaken Tube Insertion
3610,9607,Insert gastric tube NEC,Insertion of other (naso-)gastric tube,Naso-Gastric Tube Insertion
3611,9608,Insert intestinal tube,Insertion of (naso-)intestinal tube,Nasal Intubation
3612,9609,Insert rectal tube,Insertion of rectal tube,Rectal Tube Insertion
3613,9611,Pack ext auditory canal,Packing of external auditory canal,Ear Canal Packing
3614,9614,Vaginal packing,Vaginal packing,Vaginal Packing
3615,9615,Vaginal mold insertion,Insertion of vaginal mold,Vaginal Mold Insertion
3616,9616,Other vaginal dilation,Other vaginal dilation,Vaginal Dilation
3617,9617,Vag diaphragm insertion,Insertion of vaginal diaphragm,Vaginal Diaphragm Insertion
3618,9618,Oth vagin pessary insert,Insertion of other vaginal pessary,Vaginal Pessary Insertion
3619,9619,Rectal packing,Rectal packing,Rectal Packing
3620,9621,Dilat frontonasal duct,Dilation of frontonasal duct,Frontonasal Duct Dilation
3621,9622,Dilation of rectum,Dilation of rectum,Rectal Dilation
3622,9623,Dilation anal sphincter,Dilation of anal sphincter,Anal Sphincter Dilation
3623,9624,Dilat enterostomy stoma,Dilation and manipulation of enterostomy stoma,Enterostomy Stoma Management
3624,9625,Therapeut distent bladd,Therapeutic distention of bladder,Bladder Distention
3625,9626,Manual reduc rect prolap,Manual reduction of rectal prolapse,Rectal Prolapse Reduction
3626,9627,Manual reduction hernia,Manual reduction of hernia,Hernia Reduction
3627,9628,Manl reduct stoma prolap,Manual reduction of enterostomy prolapse,Enterostomy Prolapse Reduction
3628,9629,Reduct intuss ali tract,Reduction of intussusception of alimentary tract,Intussusception Reduction
3629,9631,Gastric cooling,Gastric cooling,Gastric Cooling
3630,9632,Gastric freezing,Gastric freezing,Gastric Cryotherapy
3631,9633,Gastric lavage,Gastric lavage,Gastric Lavage
3632,9634,Gastric tube irrigat NEC,Other irrigation of (naso-)gastric tube,Naso-Gastric Tube Irrigation
3633,9635,Gastric gavage,Gastric gavage,Gastric Gavage
3634,9636,GI ostomy irrigation,Irrigation of gastrostomy or enterostomy,Gastrostomy or Enterostomy Irrigation
3635,9637,Proctoclysis,Proctoclysis,Anal Retraction
3636,9638,Impacted feces removal,Removal of impacted feces,Fecal Impaction Removal
3637,9639,Other transanal enema,Other transanal enema,Transanal Enema
3638,9641,Biliary tube irrigation,Irrigation of cholecystostomy and other biliary tube,Biliary Tube Irrigation
3639,9642,Pancreatic tube irrigat,Irrigation of pancreatic tube,Pancreatic Tube Irrigation
3640,9643,GI tract instillat NEC,"Digestive tract instillation, except gastric gavage",Digestive Tract Instillation
3641,9644,Vaginal douche,Vaginal douche,Vaginal Irrigation
3642,9645,Nephrost/pyelost irrigat,Irrigation of nephrostomy and pyelostomy,Nephrostomy and Pyelostomy Irrigation
3643,9646,Urterost/urete cth irrig,Irrigation of ureterostomy and ureteral catheter,Ureterostomy Irrigation
3644,9647,Cystostomy irrigation,Irrigation of cystostomy,Cystostomy Irrigation
3645,9648,Indwell cath irrig NEC,Irrigation of other indwelling urinary catheter,Urinary Catheter Irrigation
3646,9023,C & s-eye,"Microscopic examination of specimen from eye, culture and sensitivity",Ophthalmic Culture and Sensitivity
3647,9024,Parasitology-eye,"Microscopic examination of specimen from eye, parasitology",Ophthalmic Parasitology
3648,9025,Toxicology-eye,"Microscopic examination of specimen from eye, toxicology",Toxicology
3649,9026,Cell block/pap-eye,"Microscopic examination of specimen from eye, cell block and Papanicolaou smear",Ophthalmic Microscopy
3650,9029,Micro exam-eye NEC,"Microscopic examination of specimen from eye, other microscopic examination",Ophthalmic Microscopy
3651,9031,Bact smear-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, bacterial smear",ENT Microscopy
3652,9032,Culture-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, culture",ENT Culture
3653,9033,C & s-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, culture and sensitivity",ENT Microscopy
3654,9034,Parasitology-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, parasitology",ENT Parasitology
3655,9035,Toxicology-ent/larynx,"Microscopic examination of specimen from ear, nose, throat, and larynx, toxicology",ENT Microscopy
3656,9036,Cell block/pap-ent/laryn,"Microscopic examination of specimen from ear, nose, throat, and larynx, cell block and Papanicolaou smear",ENT Specimen Microscopy
3657,9039,Micro exam-ent/laryn NEC,"Microscopic examination of specimen from ear, nose, throat, and larynx, other microscopic examination",ENT Microscopy
3658,9041,Bact smear-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, bacterial smear",Thoracic Specimen Microscopy
3659,9042,Culture-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture",Thoracic Specimen Culture
3660,9043,C & s-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture and sensitivity",Thoracic Specimen Culture and Sensitivity
3661,9044,Parasitology-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, parasitology",Thoracic Specimen Microscopy
3662,9045,Toxicology-lower resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, toxicology",Thoracic Toxicology
3663,9046,Cell block/pap-lowr resp,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, cell block and Papanicolaou smear",Thoracic Specimen Microscopy
3664,9049,Micro exam-lowr resp NEC,"Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, other microscopic examination",Thoracic Specimen Microscopy
3665,9051,Bact smear-blood,"Microscopic examination of blood, bacterial smear",Blood Smear
3666,9649,Other gu instillation,Other genitourinary instillation,Genitourinary Instillation
3667,9651,Irrigation of eye,Irrigation of eye,Eye Irrigation
3668,9652,Irrigation of ear,Irrigation of ear,Ear Irrigation
3669,9653,Irrigation of nasal pass,Irrigation of nasal passages,Nasal Irrigation
3670,9654,Dental scaling & debride,"Dental scaling, polishing, and debridement",Dental Cleaning
3671,9655,Tracheostomy toilette,Tracheostomy toilette,Tracheostomy Care
3672,9656,Bronch/trach lavage NEC,Other lavage of bronchus and trachea,Bronchoalveolar Lavage
3673,9657,Vascular cath irrigation,Irrigation of vascular catheter,Vascular Catheter Irrigation
3674,9658,Wound catheter irrigat,Irrigation of wound catheter,Wound Catheter Irrigation
3675,9659,Wound irrigation NEC,Other irrigation of wound,Wound Irrigation
3676,966,Entral infus nutrit sub,Enteral infusion of concentrated nutritional substances,Nutritional Infusion
3677,9670,Con inv mec ven-unsp dur,Continuous invasive mechanical ventilation of unspecified duration,Continuous Ventilation
3678,9671,Cont inv mec ven <96 hrs,Continuous invasive mechanical ventilation for less than 96 consecutive hours,Intermittent Ventilation
3679,9672,Cont inv mec ven 96+ hrs,Continuous invasive mechanical ventilation for 96 consecutive hours or more,Continuous Ventilation
3680,9701,Replace gast/esoph tube,Replacement of (naso-)gastric or esophagostomy tube,Gastric or Esophageal Tube Replacement
3681,9702,Replace gastrostomy tube,Replacement of gastrostomy tube,Gastrostomy Tube Replacement
3682,9703,Replace small bowel tube,Replacement of tube or enterostomy device of small intestine,Small Intestine Tube or Enterostomy Device Replacement
3683,9704,Replace large bowel tube,Replacement of tube or enterostomy device of large intestine,Large Intestine Tube or Enterostomy Device Replacement
3684,9705,Repl stent in bile duct,Replacement of stent (tube) in biliary or pancreatic duct,Stent Replacement
3685,9711,Replace upper limb cast,Replacement of cast on upper limb,Upper Limb Cast Replacement
3686,9052,Culture-blood,"Microscopic examination of blood, culture",Blood Culture
3687,9053,C & s-blood,"Microscopic examination of blood, culture and sensitivity",Blood Culture and Sensitivity
3688,9054,Parasitology-blood,"Microscopic examination of blood, parasitology",Blood Parasitology
3689,9055,Toxicology-blood,"Microscopic examination of blood, toxicology",Toxicology
3690,9056,Cell block/pap-blood,"Microscopic examination of blood, cell block and Papanicolaou smear",Blood and Cell Examination
3691,9059,Micro exam-blood NEC,"Microscopic examination of blood, other microscopic examination",Microscopic Examination
3692,9061,Bact smear-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, bacterial smear",Bone Marrow and Spleen Microscopy
3693,9062,Culture-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, culture",Bone Marrow Culture
3694,9063,C & s-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, culture and sensitivity",Bone Marrow Culture and Sensitivity
3695,9064,Parasitol-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, parasitology",Parasitology and Spleen Examination
3696,9065,Toxicology-spleen/marrow,"Microscopic examination of specimen from spleen and of bone marrow, toxicology",Bone Marrow and Spleen Microscopy
3697,9066,Cell blk/pap-spleen/marr,"Microscopic examination of specimen from spleen and of bone marrow, cell block and Papanicolaou smear",Spleen and Bone Marrow Microscopy
3698,9069,Micro exam-spln/marr NEC,"Microscopic examination of specimen from spleen and of bone marrow, other microscopic examination",Other Microscopic Examination
3699,9071,Bact smear-lymph system,"Microscopic examination of specimen from lymph node and of lymph, bacterial smear",Lymph Node and Lymph Microscopy
3700,9072,Culture-lymph system,"Microscopic examination of specimen from lymph node and of lymph, culture",Lymph Node and Lymph Culture Microscopy
3701,9073,C & s-lymph system,"Microscopic examination of specimen from lymph node and of lymph, culture and sensitivity",Lymph Node and Lymph Culture and Sensitivity
3702,9074,Parasitology-lymph sys,"Microscopic examination of specimen from lymph node and of lymph, parasitology",Lymph Node and Lymph Parasitology
3703,9075,Toxicology-lymph system,"Microscopic examination of specimen from lymph node and of lymph, toxicology",Lymph Node and Lymph Examination
3704,9076,Cell blk/pap-lymph sys,"Microscopic examination of specimen from lymph node and of lymph, cell block and Papanicolaou smear",Lymph Node and Lymph Microscopy
3705,9079,Micro exam-lymph sys NEC,"Microscopic examination of specimen from lymph node and of lymph, other microscopic examination",Lymph Node and Lymph Microscopy
3706,9081,Bact smear-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, bacterial smear",Gastrointestinal Specimen Microscopy
3707,9082,Culture-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture",Gastrointestinal Tract Microscopy
3708,9083,C & s-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture and sensitivity",Gastrointestinal Tract Microscopy
3709,9084,Parasitology-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, parasitology",GI Tract Microscopy
3710,9085,Toxicology-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, toxicology",Gastrointestinal Tract Microscopy
3711,9086,Cell blk/pap-upper GI,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, cell block and Papanicolaou smear",Gastrointestinal Specimen Microscopy
3712,9089,Micro exam-upper GI NEC,"Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, other microscopic examination",Gastrointestinal Microscopy
3713,9091,Bact smear-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, bacterial smear",Gastrointestinal Microscopy
3714,9092,Culture-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, culture",Gastrointestinal Microscopy
3715,9712,Replace lower limb cast,Replacement of cast on lower limb,Lower Limb Cast Replacement
3716,9713,Replace cast NEC,Replacement of other cast,Other Cast Replacement
3717,9714,Replac m/s immob dev NEC,Replacement of other device for musculoskeletal immobilization,Musculoskeletal Immobilization Device Replacement
3718,9715,Replace wound catheter,Replacement of wound catheter,Wound Catheter Replacement
3719,9716,Replace wound pack/drain,Replacement of wound packing or drain,Wound Packing or Drain Replacement
3720,9721,Replace nasal packing,Replacement of nasal packing,Nasal Packing Removal
3721,9722,Replace dental packing,Replacement of dental packing,Dental Packing Removal
3722,9723,Replace trach tube,Replacement of tracheostomy tube,Tracheostomy Tube Replacement
3723,9724,Replace vag diaphragm,Replacement and refitting of vaginal diaphragm,Vaginal Diaphragm Replacement and Refitting
3724,9725,Replace vaginal pessary,Replacement of other vaginal pessary,Vaginal Pessary Replacement
3725,9726,Replace vag/vulv packing,Replacement of vaginal or vulvar packing or drain,Vaginal or Vulvar Packing or Drain Removal
3726,9729,Non-op replacement NEC,Other nonoperative replacements,Nonoperative Replacement
3727,9731,Remove eye prosthesis,Removal of eye prosthesis,Eye Prosthesis Removal
3728,9732,Remove nasal packing,Removal of nasal packing,Nasal Packing Removal
3729,9733,Remove dental wiring,Removal of dental wiring,Dental Wiring Removal
3730,9734,Remove dental packing,Removal of dental packing,Dental Packing Removal
3731,9735,Remove dental prosthesis,Removal of dental prosthesis,Dental Prosthesis Removal
3732,9736,Remove ext mand fix dev,Removal of other external mandibular fixation device,External Mandibular Fixation Removal
3733,9737,Remove tracheostomy tube,Removal of tracheostomy tube,Tracheostomy Tube Removal
3734,9738,Remove head/neck sutures,Removal of sutures from head and neck,Suture Removal
3735,9739,Remove head/neck dev NEC,Removal of other therapeutic device from head and neck,Head and Neck Therapeutic Device Removal
3736,9741,Remov thoracotomy tube,Removal of thoracotomy tube or pleural cavity drain,Thoracotomy Tube or Pleural Cavity Drain Removal
3737,9742,Remov mediastinal drain,Removal of mediastinal drain,Mediastinal Drain Removal
3738,9743,Remov thorax sutures,Removal of sutures from thorax,Suture Removal from Thorax
3739,9744,Nonop remov hrt asst sys,Nonoperative removal of heart assist system,Heart Assist System Removal
3740,9749,Remov thor ther dev NEC,Removal of other device from thorax,Thoracic Device Removal
3741,9751,Remov gastrostomy tube,Removal of gastrostomy tube,Gastrostomy Tube Removal
3742,9752,Remov small bowel tube,Removal of tube from small intestine,Small Intestine Tube Removal
3743,9753,Remov large bowel tube,Removal of tube from large intestine or appendix,Intestinal Tube Removal
3744,9754,Remov cholecystost tube,Removal of cholecystostomy tube,Cholecystostomy Tube Removal
3745,9755,Remov biliary/liver tube,"Removal of T-tube, other bile duct tube, or liver tube",Bile Duct Tube Removal
3746,9756,Remov pancreatic tube,Removal of pancreatic tube or drain,Pancreatic Tube or Drain Removal
3747,9759,Remov other GI device,Removal of other device from digestive system,Digestive System Device Removal
3748,9761,Remov pyelos/nephros tub,Removal of pyelostomy and nephrostomy tube,Pyelostomy and Nephrostomy Tube Removal
3749,9762,Remov ureteral drain,Removal of ureterostomy tube and ureteral catheter,Ureterostomy Tube Removal
3750,9763,Remov cystostomy tube,Removal of cystostomy tube,Cystostomy Tube Removal
3751,9764,Remov urin drainage NEC,Removal of other urinary drainage device,Urinary Drainage Device Removal
3752,9093,C & s-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, culture and sensitivity",Gastrointestinal Microscopy
3753,9094,Parasitology-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, parasitology",Gastrointestinal Parasitology
3754,9095,Toxicology-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, toxicology",Gastrointestinal and Stool Microscopy
3755,9096,Cell blk/pap-lower GI,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, cell block and Papanicolaou smear",Gastrointestinal Specimen Microscopy
3756,9099,Micro exam-lower GI NEC,"Microscopic examination of specimen from lower gastrointestinal tract and of stool, other microscopic examination",Gastrointestinal Microscopy
3757,9101,Bact smear-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, bacterial smear",Liver and Pancreas Microscopy
3758,9102,Culture-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, culture",Liver and Pancreas Microscopy
3759,9103,C & s-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, culture and sensitivity",Liver and Pancreas Microscopy
3760,9104,Parasitology-bili/pancr,"Microscopic examination of specimen from liver, biliary tract, and pancreas, parasitology",Liver and Pancreas Parasitology
3761,9105,Toxicology-bili/pancreas,"Microscopic examination of specimen from liver, biliary tract, and pancreas, toxicology",Liver and Pancreas Toxicology
3762,9106,Cell blk/pap-bili/pancre,"Microscopic examination of specimen from liver, biliary tract, and pancreas, cell block and Papanicolaou smear",Liver and Pancreas Microscopy
3763,9109,Micro exam-bili/panc NEC,"Microscopic examination of specimen from liver, biliary tract, and pancreas, other microscopic examination",Liver and Pancreas Microscopy
3764,9111,Bact smear-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, bacterial smear",Peritoneal and Retroperitoneal Microscopy
3765,9112,Culture-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, culture",Peritoneal and Retroperitoneal Culture
3766,9113,C & s-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity",Peritoneal and Retroperitoneal Microscopy
3767,9114,Parasitology-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, parasitology",Peritoneal and Retroperitoneal Parasitology
3768,9115,Toxicology-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, toxicology",Toxicology
3769,9116,Cell blk/pap-peritoneum,"Microscopic examination of peritoneal and retroperitoneal specimen, cell block and Papanicolaou smear",Peritoneal and Retroperitoneal Microscopy
3770,9119,Micro exam-periton NEC,"Microscopic examination of peritoneal and retroperitoneal specimen, other microscopic examination",Other Microscopic Examination
3771,9121,Bact smear-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, bacterial smear",Renal Specimen Microscopy
3772,9122,Culture-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture",Renal Specimen Microscopy
3773,9123,C & s-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture and sensitivity",Kidney and Ureter Microscopy
3774,9124,Parasitology-upper urin,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, parasitology",Renal Parasitology
3775,9125,Toxicology-upper urinary,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, toxicology",Kidney and Ureter Microscopy
3776,9126,Cell blk/pap-upper urin,"Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, cell block and Papanicolaou smear",Renal Specimen Microscopy
3777,9765,Remov urethral stent,Removal of urethral stent,Urethral Stent Removal
3778,9769,Remov other urin device,Removal of other device from urinary system,Urinary System Device Removal
3779,9771,Removal iud,Removal of intrauterine contraceptive device,IUD Removal
3780,9772,Remov intrauterine pack,Removal of intrauterine pack,Intrauterine Pack Removal
3781,9773,Remov vaginal diaphragm,Removal of vaginal diaphragm,Vaginal Diaphragm Removal
3782,9774,Removal oth vag pessary,Removal of other vaginal pessary,Vaginal Pessary Removal
3783,9775,Remov vag/vulv packing,Removal of vaginal or vulvar packing,Vaginal or Vulvar Packing Removal
3784,9779,Remov other genit device,Removal of other device from genital tract,Genital Tract Device Removal
3785,9781,Remov retroperiton drain,Removal of retroperitoneal drainage device,Drain Removal
3786,9782,Remov peritoneal drain,Removal of peritoneal drainage device,Peritoneal Drainage Device Removal
3787,9783,Remov abdom wall suture,Removal of abdominal wall sutures,Abdominal Wall Suture Removal
3788,9784,Remov trunk suture NEC,"Removal of sutures from trunk, not elsewhere classified",Suture Removal
